ano_rad||codi_sec||codi_pat||nume_Rad||nomb_ima
2018||05||001||2734||0520180713S88001002734011.png
2018||05||001||2734||0520180713S88001002734012.png
2018||05||001||2734||0520180713S88001002734013.png
2018||05||001||2734||0520180713S88001002734014.png
2018||05||001||2734||0520180713S88001002734015.png
2018||05||001||2734||0520180713S88001002734016.png
2018||05||001||2734||0520180713S88001002734017.png
2018||05||001||2734||0520180713S88001002734018.png
2018||05||001||2734||0520180713S88001002734019.png
2018||05||001||2734||0520180713S88001002734020.png
2018||05||001||2734||0520180713S88001002734021.png
2018||05||001||2734||0520180713S88001002734022.png
2018||05||001||2734||0520180713S88001002734023.png
2018||05||001||2734||0520180713S88001002734024.png
2018||05||001||2734||0520180713S88001002734025.png
2018||05||001||2734||0520180713S88001002734026.png
2018||05||001||2734||0520180713S88001002734027.png
2018||05||001||2734||0520180713S88001002734028.png
2018||05||001||2734||0520180713S88001002734029.png
2018||05||001||2734||0520180713S88001002734030.png
2018||05||001||2734||0520180713S88001002734031.png
2018||05||001||2734||0520180713S88001002734032.png
2018||05||001||2734||0520180713S88001002734033.png
2018||05||001||2734||0520180713S88001002734034.png
2018||05||001||2734||0520180713S88001002734035.png
2018||05||001||2734||0520180713S88001002734036.png
2018||05||001||2734||0520180713S88001002734037.png
2018||05||001||2734||0520180713S88001002734038.png
2018||05||001||2734||0520180713S88001002734039.png
2018||05||001||2734||0520180713S88001002734040.png
2018||05||001||2734||0520180713S88001002734041.png
2018||05||001||2734||0520180713S88001002734042.png
2018||05||001||2734||0520180713S88001002734043.png
2018||05||001||2734||0520180713S88001002734044.png
2018||05||001||2734||0520180713S88001002734045.png
2018||05||001||2734||0520180713S88001002734046.png
2018||05||001||2734||0520180713S88001002734047.png
2018||05||001||2734||0520180713S88001002734048.png
2018||05||001||2734||0520180713S88001002734049.png
2018||05||001||2734||0520180713S88001002734050.png
2018||05||001||2734||0520180713S88001002734051.png
2018||05||001||2734||0520180713S88001002734052.png
2018||05||001||2734||0520180713S88001002734053.png
2018||05||001||2734||0520180713S88001002734054.png
2018||05||001||2734||0520180713S88001002734055.png
2018||05||001||2734||0520180713S88001002734056.png
2018||05||001||2734||0520180713S88001002734057.png
2018||05||001||2734||0520180713S88001002734058.png
2018||05||001||2734||0520180713S88001002734059.png
2018||05||001||2734||0520180713S88001002734060.png
2018||05||001||2734||0520180713S88001002734061.png
2018||05||001||2734||0520180713S88001002734062.png
2018||05||001||2734||0520180713S88001002734063.png
2018||05||001||2734||0520180713S88001002734064.png
2018||05||001||2734||0520180713S88001002734065.png
2018||05||001||2734||0520180713S88001002734066.png
2018||05||001||2734||0520180713S88001002734067.png
2018||05||001||2734||0520180713S88001002734068.png
2018||05||001||2734||0520180713S88001002734069.png
2018||66||001||21909||6620180710S88001021909026.png
2018||66||001||21909||6620180710S88001021909027.png
2018||66||001||21981||6620180711S88001021981001.png
2018||66||001||21981||6620180711S88001021981002.png
2018||66||001||21981||6620180711S88001021981003.png
2018||66||001||21981||6620180711S88001021981004.png
2018||66||001||21981||6620180711S88001021981005.png
2018||66||001||21981||6620180711S88001021981006.png
2018||66||001||21981||6620180711S88001021981007.png
2018||66||001||21981||6620180711S88001021981008.png
2018||66||001||21981||6620180711S88001021981009.png
2018||66||001||21981||6620180711S88001021981010.png
2018||66||001||21981||6620180711S88001021981011.png
2018||66||001||21981||6620180711S88001021981012.png
2018||66||001||21981||6620180711S88001021981013.png
2018||66||001||21981||6620180711S88001021981014.png
2018||66||001||21981||6620180711S88001021981015.png
2018||66||001||21981||6620180711S88001021981016.png
2018||66||001||21981||6620180711S88001021981017.png
2018||66||001||21984||6620180711S88001021984001.png
2018||66||001||21984||6620180711S88001021984002.png
2018||66||001||21984||6620180711S88001021984003.png
2018||66||001||21984||6620180711S88001021984004.png
2018||66||001||21984||6620180711S88001021984005.png
2018||66||001||21984||6620180711S88001021984006.png
2018||66||001||21984||6620180711S88001021984007.png
2018||66||001||21984||6620180711S88001021984008.png
2018||66||001||21984||6620180711S88001021984009.png
2018||66||001||21984||6620180711S88001021984010.png
2018||66||001||21984||6620180711S88001021984011.png
2018||66||001||21984||6620180711S88001021984012.png
2018||66||001||21984||6620180711S88001021984013.png
2018||66||001||21984||6620180711S88001021984014.png
2018||66||001||21984||6620180711S88001021984015.png
